titulo;barrio;precio;metros;habitaciones;banos;planta;ascensor;garaje;terraza;aire;amueblado;reformado;url;precio_m2;es_piso_alto;es_estudio;metros_por_habitacion;log_precio;penalizacion_sin_ascensor;score_calidad
Piso en Calle de Juan Álvarez Mendizábal, Argüelles, Madrid;Argüelles;1620;48;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/98346605/;33.75;1;0;48.0;7.3901814282264295;0;3
Piso en Paseo del Pintor Rosales, Argüelles, Madrid;Argüelles;13995;363;6;5;1;1;1;1;1;1;0;https://www.idealista.com/inmueble/109775466/;38.55;0;0;60.5;9.546455401949554;0;5
Piso en Calle de la Princesa, Argüelles, Madrid;Argüelles;2090;74;1;1;14;1;0;0;1;1;0;https://www.idealista.com/inmueble/99239337/;28.24;1;0;74.0;7.644919344958857;0;3
Piso en Calle Arcipreste de Hita, Argüelles, Madrid;Argüelles;3500;184;4;2;6;1;0;1;1;0;0;https://www.idealista.com/inmueble/110201858/;19.02;1;0;46.0;8.160518247477505;0;3
Piso en Argüelles, Madrid;Argüelles;3800;135;2;2;12;1;1;1;1;1;0;https://www.idealista.com/inmueble/109537126/;28.15;1;0;67.5;8.242756345714477;0;5
Piso en Argüelles, Madrid;Argüelles;2150;73;2;1;6;1;0;1;1;0;0;https://www.idealista.com/inmueble/109599889/;29.45;1;0;36.5;7.673223121121708;0;3
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;2740;78;2;2;9;1;0;0;1;1;0;https://www.idealista.com/inmueble/99917647/;35.13;1;0;39.0;7.9157131993821155;0;3
Piso en Paseo del Pintor Rosales, Argüelles, Madrid;Argüelles;13995;360;6;5;1;1;1;1;1;1;0;https://www.idealista.com/inmueble/106843213/;38.88;0;0;60.0;9.546455401949554;0;5
Piso en Paseo del Pintor Rosales, Argüelles, Madrid;Argüelles;4800;150;2;2;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/110114734/;32.0;1;0;75.0;8.476371196895983;0;4
Piso en Argüelles, Madrid;Argüelles;2000;76;2;1;5;1;0;0;1;0;0;https://www.idealista.com/inmueble/110195356/;26.32;1;0;38.0;7.600902459542082;0;2
Piso en Argüelles, Madrid;Argüelles;2500;68;2;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/106865738/;36.76;0;0;34.0;7.824046010856292;0;3
Piso en Argüelles, Madrid;Argüelles;4000;140;3;2;1;1;0;1;1;0;1;https://www.idealista.com/inmueble/108661379/;28.57;0;0;46.67;8.294049640102028;0;4
Piso en Calle de Evaristo San Miguel, Argüelles, Madrid;Argüelles;2900;87;2;2;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/109136465/;33.33;0;0;43.5;7.9724660159745655;0;3
Dúplex en Calle de Altamirano, 25, Argüelles, Madrid;Argüelles;6728;164;3;3;6;1;1;1;1;1;0;https://www.idealista.com/inmueble/107917787/;41.02;1;0;54.67;8.814033201652784;0;5
Piso en Calle de Evaristo San Miguel, Argüelles, Madrid;Argüelles;4000;160;3;2;1;1;0;1;1;0;1;https://www.idealista.com/inmueble/108640606/;25.0;0;0;53.33;8.294049640102028;0;4
Piso en Calle del Marqués de Urquijo, Argüelles, Madrid;Argüelles;6300;193;5;3;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/101709949/;32.64;0;0;38.6;8.748304912379623;0;4
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;3160;81;2;2;10;1;0;0;1;1;0;https://www.idealista.com/inmueble/106803507/;39.01;1;0;40.5;8.058327306580958;0;3
Piso en Calle de Evaristo San Miguel, 13, Argüelles, Madrid;Argüelles;2900;87;2;2;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/110182169/;33.33;0;0;43.5;7.9724660159745655;0;3
Dúplex en Calle de Martín de los Heros, 23, Argüelles, Madrid;Argüelles;2565;90;2;2;-1;1;0;0;1;1;1;https://www.idealista.com/inmueble/108460961/;28.5;0;0;45.0;7.84971375760487;0;4
Piso en Calle de Evaristo San Miguel, 22, Argüelles, Madrid;Argüelles;2700;90;3;2;1;1;1;0;0;1;0;https://www.idealista.com/inmueble/103214382/;30.0;0;0;30.0;7.90100705199242;0;3
Piso en Ps Pintor Rosales, Argüelles, Madrid;Argüelles;1950;104;2;1;4;1;1;0;1;0;0;https://www.idealista.com/inmueble/109892225/;18.75;1;0;52.0;7.575584651557793;0;3
Piso en Plaza de España, 18, Argüelles, Madrid;Argüelles;2500;90;1;1;15;1;0;0;1;1;0;https://www.idealista.com/inmueble/90446115/;27.78;1;0;90.0;7.824046010856292;0;3
Piso en Paseo del Pintor Rosales, Argüelles, Madrid;Argüelles;10000;453;4;6;5;1;1;1;1;0;1;https://www.idealista.com/inmueble/108389511/;22.08;1;0;113.25;9.210340371976184;0;5
Piso en Calle del Marqués de Urquijo, Argüelles, Madrid;Argüelles;2900;136;2;2;7;1;0;1;1;0;0;https://www.idealista.com/inmueble/109648865/;21.32;1;0;68.0;7.9724660159745655;0;3
Piso en Cuesta de San Vicente, Argüelles, Madrid;Argüelles;3200;125;4;2;6;1;0;0;0;1;1;https://www.idealista.com/inmueble/110035445/;25.6;1;0;31.25;8.070906088787819;0;3
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;6950;307;4;4;4;1;1;1;1;0;0;https://www.idealista.com/inmueble/109734329/;22.64;1;0;76.75;8.846496938558838;0;4
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;6950;280;4;4;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/109646917/;24.82;1;0;70.0;8.846496938558838;0;5
Piso en Calle de Irún, 15, Argüelles, Madrid;Argüelles;2200;60;1;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/101974957/;36.67;0;0;60.0;7.696212639346407;0;0
Piso en Plaza Argüelles, Argüelles, Madrid;Argüelles;1600;59;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110194940/;27.12;0;0;29.5;7.3777589082278725;0;0
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;8000;307;4;4;4;1;1;1;1;0;0;https://www.idealista.com/inmueble/109641422/;26.06;1;0;76.75;8.987196820661973;0;4
Piso en Calle de Juan Álvarez Mendizábal, Argüelles, Madrid;Argüelles;1770;82;2;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/108708749/;21.59;1;0;41.0;7.478734825567875;0;3
Piso en Argüelles, Madrid;Argüelles;1950;84;2;2;5;1;0;1;1;0;0;https://www.idealista.com/inmueble/40009742/;23.21;1;0;42.0;7.575584651557793;0;3
Piso en Cuesta de San Vicente, 22, Argüelles, Madrid;Argüelles;1190;30;1;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/104238533/;39.67;0;0;30.0;7.081708586105575;0;0
Estudio en Calle de Quintana, 2, Argüelles, Madrid;Argüelles;1975;55;0;1;12;1;0;0;1;1;1;https://www.idealista.com/inmueble/110186660/;35.91;1;1;55.0;7.5883236773352225;0;4
Piso en Plaza de España, 18, Argüelles, Madrid;Argüelles;5400;128;2;2;-1;1;0;1;1;1;0;https://www.idealista.com/inmueble/109396526/;42.19;0;0;64.0;8.594154232552366;0;4
Piso en Calle de la Princesa, Argüelles, Madrid;Argüelles;2800;101;2;1;15;0;0;0;0;0;0;https://www.idealista.com/inmueble/106541402/;27.72;1;0;50.5;7.937374696163295;1;0
Piso en Paseo del Pintor Rosales, Argüelles, Madrid;Argüelles;13995;360;6;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/109253148/;38.88;0;0;60.0;9.546455401949554;0;0
Piso en Avenida Ventisquero de la Condesa, 12, Arroyo del Fresno, Madrid;Arroyo del Fresno;1600;80;2;2;3;1;1;1;1;0;0;https://www.idealista.com/inmueble/1766987/;20.0;1;0;40.0;7.3777589082278725;0;4
Dúplex en Calle de Arturo Soria, Colina, Madrid;Arturo Soria;2500;165;2;2;3;1;1;1;1;0;0;https://www.idealista.com/inmueble/108631977/;15.15;1;0;82.5;7.824046010856292;0;4
Piso en Calle de Arturo Soria, Quintana, Madrid;Arturo Soria;3950;161;3;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/108422678/;24.53;1;0;53.67;8.281470857895167;1;0
Piso en Calle de Arturo Soria, Costillares, Madrid;Arturo Soria;2100;146;3;2;9;1;1;0;1;0;0;https://www.idealista.com/inmueble/109869649/;14.38;1;0;48.67;7.649692623711514;0;3
Piso en Calle de la Fuente de Torrejona, 6, Casco Histórico de Barajas, Madrid;Barajas;1250;74;3;1;0;1;1;0;0;0;0;https://www.idealista.com/inmueble/110208436/;16.89;0;0;24.67;7.1308988302963465;0;2
Piso en Avenida General, 33, Casco Histórico de Barajas, Madrid;Barajas;1100;55;1;1;1;1;0;0;0;0;0;https://www.idealista.com/inmueble/108944539/;20.0;0;0;55.0;7.003065458786462;0;1
Piso en de Iberia, 8, Casco Histórico de Barajas, Madrid;Barajas;1770;77;3;2;3;1;1;1;1;0;1;https://www.idealista.com/inmueble/105509669/;22.99;1;0;25.67;7.478734825567875;0;5
Piso en Calle de Numancia, Bellas Vistas, Madrid;Bellas Vistas;1375;63;1;1;3;1;0;1;0;1;0;https://www.idealista.com/inmueble/110205272/;21.83;1;0;63.0;7.226209010100671;0;3
Piso en Avenida del Doctor Federico Rubio y Galí, 5, Bellas Vistas, Madrid;Bellas Vistas;1500;70;2;1;7;1;0;1;0;1;0;https://www.idealista.com/inmueble/110204918/;21.43;1;0;35.0;7.313220387090301;0;3
Piso en Calle de María Pedraza, 5, Bellas Vistas, Madrid;Bellas Vistas;1150;50;1;1;0;0;0;0;0;0;0;https://www.idealista.com/inmueble/110204893/;23.0;0;0;50.0;7.047517221357296;0;0
Piso en Avenida del Doctor Federico Rubio y Galí, Bellas Vistas, Madrid;Bellas Vistas;2950;65;4;2;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/107704016/;45.38;0;0;16.25;7.989560449333865;0;4
Piso en Bellas Vistas, Madrid;Bellas Vistas;1500;73;2;1;2;1;0;0;1;0;1;https://www.idealista.com/inmueble/110195569/;20.55;0;0;36.5;7.313220387090301;0;3
Ático en CL Beire, Bellas Vistas, Madrid;Bellas Vistas;1400;45;1;1;3;1;0;1;1;1;1;https://www.idealista.com/inmueble/110194714/;31.11;1;0;45.0;7.24422751560335;0;5
Estudio en CL San Raimundo, Bellas Vistas, Madrid;Bellas Vistas;900;20;0;1;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/109467914/;45.0;0;1;20.0;6.802394763324311;0;4
Piso en Bellas Vistas, Madrid;Bellas Vistas;1500;66;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110194910/;22.73;0;0;33.0;7.313220387090301;0;2
Piso en Calle de Tenerife, Bellas Vistas, Madrid;Bellas Vistas;1400;57;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/108922308/;24.56;0;0;28.5;7.24422751560335;0;2
Piso en Avenida de la Reina Victoria, Bellas Vistas, Madrid;Bellas Vistas;5300;192;4;5;2;1;1;1;1;1;0;https://www.idealista.com/inmueble/110143042/;27.6;0;0;48.0;8.575462099540212;0;5
Piso en Calle de Numancia, Bellas Vistas, Madrid;Bellas Vistas;1350;66;1;1;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/109766435/;20.45;1;0;66.0;7.2078598714324755;0;4
Piso en Calle de Lope de Haro, 20, Berruguete, Madrid;Berruguete;900;34;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/110206166/;26.47;0;0;34.0;6.802394763324311;0;3
Piso en Calle de Isla de la Gomera, 15, Berruguete, Madrid;Berruguete;1500;62;2;1;2;1;0;0;1;0;0;https://www.idealista.com/inmueble/110201581/;24.19;0;0;31.0;7.313220387090301;0;2
Dúplex en Calle de Pedro Tezano, 9, Berruguete, Madrid;Berruguete;799;30;1;1;0;1;0;1;0;1;0;https://www.idealista.com/inmueble/108471208/;26.63;0;0;30.0;6.683360945766275;0;3
Piso en Calle de Bravo Murillo, 237, Berruguete, Madrid;Berruguete;1050;56;1;1;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/110179709/;18.75;0;0;56.0;6.956545443151569;0;4
Piso en Calle Marqués de Viana, 101, Berruguete, Madrid;Berruguete;910;42;1;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/110016137/;21.67;0;0;42.0;6.813444599510896;0;0
Piso en Calle Tulipero, 6, Buena Vista, Madrid;Buena Vista;1240;34;2;1;-1;1;1;0;1;1;0;https://www.idealista.com/inmueble/107249633/;36.47;0;0;17.0;7.122866658599083;0;4
Estudio en Calle Tulipero, 6, Buena Vista, Madrid;Buena Vista;920;22;0;1;3;1;1;1;1;1;0;https://www.idealista.com/inmueble/107249437/;41.82;1;1;22.0;6.824373670043086;0;5
Estudio en Calle Tulipero, 6, Buena Vista, Madrid;Buena Vista;920;22;0;1;2;1;1;1;1;1;0;https://www.idealista.com/inmueble/107249284/;41.82;0;1;22.0;6.824373670043086;0;5
Piso en Calle Excelente, 6, Buena Vista, Madrid;Buena Vista;1140;54;1;1;1;1;1;0;0;1;1;https://www.idealista.com/inmueble/110115777/;21.11;0;0;54.0;7.038783541388542;0;4
Piso en Calle Excelente, 6, Buena Vista, Madrid;Buena Vista;1145;53;2;2;3;1;1;0;0;0;0;https://www.idealista.com/inmueble/109309292/;21.6;1;0;26.5;7.0431599159883405;0;2
Piso en Calle de las Viñas del Rio, 13, Butarque, Madrid;Butarque;950;52;1;1;2;1;1;1;0;0;0;https://www.idealista.com/inmueble/109789619/;18.27;0;0;52.0;6.856461984594587;0;3
Piso en Calle Calcio, 10, Butarque, Madrid;Butarque;1575;106;3;2;1;1;1;1;1;0;0;https://www.idealista.com/inmueble/86744349/;14.86;0;0;35.33;7.362010551259734;0;4
Piso en Calle Bahía de Palma, 7, Campo de las Naciones-Corralejos, Madrid;Campo de las Naciones-Corralejos;1320;80;2;2;1;1;0;0;1;0;0;https://www.idealista.com/inmueble/99801523/;16.5;0;0;40.0;7.1853870155804165;0;2
Piso en Calle de Alcorisa, Canillas, Madrid;Canillas;1650;110;3;2;1;1;0;1;1;0;0;https://www.idealista.com/inmueble/110203987/;15.0;0;0;36.67;7.408530566894626;0;3
Piso en Calle de Ramón Power, 40, Canillas, Madrid;Canillas;1800;114;3;2;2;1;1;1;0;1;0;https://www.idealista.com/inmueble/110185539/;15.79;0;0;38.0;7.495541943884256;0;4
Chalet adosado en Calle de Puerto de Santa María, Canillas, Madrid;Canillas;7000;494;5;6;-1;1;1;1;1;0;0;https://www.idealista.com/inmueble/94555233/;14.17;0;0;98.8;8.85366542803745;0;4
Piso en Calle de la Villa de Churriana, Canillas, Madrid;Canillas;1200;65;2;1;1;1;1;0;1;0;1;https://www.idealista.com/inmueble/110184817/;18.46;0;0;32.5;7.090076835776092;0;4
Piso en Calle del Pinar de San José, 23, Pau de Carabanchel, Madrid;Carabanchel;1500;50;1;1;3;1;1;0;1;1;0;https://www.idealista.com/inmueble/110205922/;30.0;1;0;50.0;7.313220387090301;0;4
Piso en Avenida de la Peseta, 92, Pau de Carabanchel, Madrid;Carabanchel;1300;54;1;1;2;1;1;0;1;1;1;https://www.idealista.com/inmueble/107877536/;24.07;0;0;54.0;7.170119543449628;0;5
Piso en Avenida del Euro, 14, Pau de Carabanchel, Madrid;Carabanchel;1275;84;2;2;4;1;1;1;1;1;0;https://www.idealista.com/inmueble/110197226/;15.18;1;0;42.0;7.150701457592526;0;5
Piso en Calle Mozart, 46, Casa de Campo, Madrid;Casa de Campo;1150;59;1;1;6;1;0;0;1;0;0;https://www.idealista.com/inmueble/27258436/;19.49;1;0;59.0;7.047517221357296;0;2
Piso en Paseo de la Florida, Casa de Campo, Madrid;Casa de Campo;3145;85;3;1;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/109931834/;37.0;1;0;28.33;8.05356916913454;0;4
Piso en Paseo de la Castellana, Castilla, Madrid;Castellana;3500;185;4;3;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/109235255/;18.92;1;0;46.25;8.160518247477505;0;5
Piso en CL Castello, 117, Castellana, Madrid;Castellana;2200;91;2;1;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/110109234/;24.18;1;0;45.5;7.696212639346407;0;4
Estudio en Calle de Núñez de Balboa, 114, Castellana, Madrid;Castellana;1100;42;0;1;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/105628508/;26.19;1;1;42.0;7.003065458786462;0;4
Piso en Castellana, Madrid;Castellana;2500;85;3;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/110106808/;29.41;1;0;28.33;7.824046010856292;1;0
Piso en Calle de Lagasca, 102, Castellana, Madrid;Castellana;7500;180;2;1;0;0;0;0;0;0;0;https://www.idealista.com/inmueble/110129672/;41.67;0;0;90.0;8.922658299524402;0;0
Piso en Paseo de la Castellana, Cuzco-Castillejos, Madrid;Castellana;3000;121;2;2;6;1;0;0;1;0;0;https://www.idealista.com/inmueble/109198060/;24.79;1;0;60.5;8.006367567650246;0;2
Piso en Calle de Castelló, Castellana, Madrid;Castellana;1800;55;1;1;1;1;1;0;1;1;0;https://www.idealista.com/inmueble/30235843/;32.73;0;0;55.0;7.495541943884256;0;4
Piso en Paseo de la Castellana, Cuzco-Castillejos, Madrid;Castellana;3900;190;3;2;11;1;1;0;1;1;1;https://www.idealista.com/inmueble/89447411/;20.53;1;0;63.33;8.268731832117737;0;5
Piso en Calle del Príncipe de Vergara, Castellana, Madrid;Castellana;3150;152;3;3;3;1;0;0;1;0;0;https://www.idealista.com/inmueble/109180156/;20.72;1;0;50.67;8.055157731819678;0;2
Piso en CL Diego De Leon, Castellana, Madrid;Castellana;3100;110;2;2;7;1;1;0;1;1;0;https://www.idealista.com/inmueble/109271320/;28.18;1;0;55.0;8.039157390473237;0;4
Piso en Paseo de la Castellana, El Viso, Madrid;Castellana;2560;89;2;2;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/102243793/;28.76;1;0;44.5;7.847762537473608;0;4
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;2250;58;1;1;9;1;0;0;1;1;0;https://www.idealista.com/inmueble/105424384/;38.79;1;0;58.0;7.718685495198466;0;3
Piso en Paseo de la Castellana, Ventilla-Almenara, Madrid;Castellana;3200;160;3;2;-1;1;1;1;1;1;0;https://www.idealista.com/inmueble/108284763/;20.0;0;0;53.33;8.070906088787819;0;5
Piso en Castellana, Madrid;Castellana;4400;170;3;2;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/106966757/;25.88;1;0;56.67;8.389359819906353;0;4
Piso en Calle de Juan Bravo, Castellana, Madrid;Castellana;1700;70;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/109862654/;24.29;1;0;70.0;7.438383530044307;0;3
Piso en Calle de Claudio Coello, 97, Castellana, Madrid;Castellana;985;43;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/26928941/;22.91;0;0;43.0;6.892641641172089;0;3
Piso en Calle de Lagasca, Castellana, Madrid;Castellana;1900;70;1;1;0;1;0;0;1;1;1;https://www.idealista.com/inmueble/97794045/;27.14;0;0;70.0;7.549609165154532;0;4
Piso en Calle de Padilla, Castellana, Madrid;Castellana;9000;250;4;4;1;1;0;1;1;0;1;https://www.idealista.com/inmueble/109695464/;36.0;0;0;62.5;9.104979856318357;0;4
Piso en Calle del Pinar, Castellana, Madrid;Castellana;6900;246;4;5;1;1;0;0;1;0;1;https://www.idealista.com/inmueble/109708304/;28.05;0;0;61.5;8.83927669058535;0;3
Piso en Castellana, Madrid;Castellana;4200;101;2;1;6;0;0;0;0;0;0;https://www.idealista.com/inmueble/109569035/;41.58;1;0;50.5;8.34283980427146;1;0
Piso en Castellana, Madrid;Castellana;5000;130;3;2;3;1;0;0;1;0;0;https://www.idealista.com/inmueble/109648069/;38.46;1;0;43.33;8.517193191416238;0;2
Piso en Calle de Juan Bravo, Castellana, Madrid;Castellana;7000;174;3;3;3;1;1;1;1;1;0;https://www.idealista.com/inmueble/109997200/;40.23;1;0;58.0;8.85366542803745;0;5
Piso en Calle de Lagasca, Castellana, Madrid;Castellana;2000;105;2;1;1;1;0;0;0;1;0;https://www.idealista.com/inmueble/109798365/;19.05;0;0;52.5;7.600902459542082;0;2
Piso en CL Claudio Coello, Castellana, Madrid;Castellana;3700;84;2;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/108810935/;44.05;1;0;42.0;8.216088098632316;0;4
Estudio en Calle de Lagasca, 68, Castellana, Madrid;Castellana;1100;35;0;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110157799/;31.43;0;1;35.0;7.003065458786462;0;3
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;1850;73;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/106573426/;25.34;1;0;73.0;7.52294091807237;0;3
Piso en Calle de Lagasca, Castellana, Madrid;Castellana;7000;270;4;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/109970751/;25.93;0;0;67.5;8.85366542803745;0;0
Piso en Calle Velázquez, 115, Castellana, Madrid;Castellana;1100;45;1;1;1;1;0;0;1;0;0;https://www.idealista.com/inmueble/26496433/;24.44;0;0;45.0;7.003065458786462;0;2
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;1500;60;1;1;4;1;0;1;1;0;1;https://www.idealista.com/inmueble/92238888/;25.0;1;0;60.0;7.313220387090301;0;4
Piso en Paseo de la Castellana, Cuzco-Castillejos, Madrid;Castellana;3900;200;3;3;11;1;0;0;1;0;1;https://www.idealista.com/inmueble/110035388/;19.5;1;0;66.67;8.268731832117737;0;3
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;2495;73;1;1;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/110082280/;34.18;1;0;73.0;7.822044008185619;0;4
Piso en Calle de Maldonado, 43, Castellana, Madrid;Castellana;3645;83;2;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/36375212/;43.92;0;0;41.5;8.201111644442758;0;4
Piso en Lopez de Hoyos, 14, Castellana, Madrid;Castellana;2790;68;2;1;7;1;0;0;1;1;0;https://www.idealista.com/inmueble/39877654/;41.03;1;0;34.0;7.933796874815411;0;3
Piso en Calle de Padilla, 18, Castellana, Madrid;Castellana;5321;170;3;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/35014588/;31.3;0;0;56.67;8.579416534596369;0;3
Ático en Castellana, Madrid;Castellana;7000;242;3;3;6;1;1;1;1;0;0;https://www.idealista.com/inmueble/107125716/;28.93;1;0;80.67;8.85366542803745;0;4
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;4500;163;4;3;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/110027320/;27.61;1;0;40.75;8.411832675758411;0;5
Piso en Ps Castellana, Bernabéu-Hispanoamérica, Madrid;Castellana;7300;367;3;5;1;1;1;1;1;0;1;https://www.idealista.com/inmueble/109830181/;19.89;0;0;122.33;8.895629627136483;0;5
Piso en Calle Velázquez, Castellana, Madrid;Castellana;2500;65;2;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/109949329/;38.46;1;0;32.5;7.824046010856292;0;3
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;4500;164;4;4;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/110086684/;27.44;1;0;41.0;8.411832675758411;0;5
Piso en Calle de Diego de León, Castellana, Madrid;Castellana;3800;92;2;2;3;1;1;0;1;1;1;https://www.idealista.com/inmueble/96754561/;41.3;1;0;46.0;8.242756345714477;0;5
Piso en Calle de Diego de León, Castellana, Madrid;Castellana;3700;100;2;2;2;1;0;1;1;1;1;https://www.idealista.com/inmueble/97241033/;37.0;0;0;50.0;8.216088098632316;0;5
Piso en Calle de Lagasca, Castellana, Madrid;Castellana;4950;144;3;2;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/110188373/;34.38;0;0;48.0;8.507142855562735;0;4
Piso en Calle de José Ortega y Gasset, Castellana, Madrid;Castellana;11000;339;3;3;4;1;1;1;1;0;0;https://www.idealista.com/inmueble/110022072/;32.45;1;0;113.0;9.305650551780507;0;4
Piso en Calle de María de Molina, 56, Castellana, Madrid;Castellana;1950;75;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110197976/;26.0;0;0;37.5;7.575584651557793;0;2
Piso en Castellana, Madrid;Castellana;2900;118;1;1;5;1;1;0;1;1;0;https://www.idealista.com/inmueble/110033906/;24.58;1;0;118.0;7.9724660159745655;0;4
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;2825;110;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/99922530/;25.68;0;0;55.0;7.946263643580541;0;3
Piso en Calle Velázquez, Castellana, Madrid;Castellana;3880;150;3;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/95969404/;25.87;0;0;50.0;8.263590432617319;0;4
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;1415;41;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/109428169/;34.51;1;0;41.0;7.254884810077338;0;3
Piso en Calle de Castelló, Castellana, Madrid;Castellana;3510;110;2;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/97742069/;31.91;1;0;55.0;8.163371316459912;0;3
Piso en Calle Velázquez, Castellana, Madrid;Castellana;3815;109;3;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/109149996/;35.0;1;0;36.33;8.246695943718557;0;3
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;2295;55;1;1;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/110158450/;41.73;1;0;55.0;7.738488122494646;0;4
Piso en Calle de Juan Bravo, Castellana, Madrid;Castellana;1350;50;1;1;5;1;0;0;1;1;1;https://www.idealista.com/inmueble/110190404/;27.0;1;0;50.0;7.2078598714324755;0;4
Piso en Paseo de la Castellana, Bernabéu-Hispanoamérica, Madrid;Castellana;1700;65;2;2;3;1;0;1;1;1;1;https://www.idealista.com/inmueble/110194350/;26.15;1;0;32.5;7.438383530044307;0;5
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;2000;70;1;1;2;1;0;0;1;1;1;https://www.idealista.com/inmueble/38790229/;28.57;0;0;70.0;7.600902459542082;0;4
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;4500;164;4;3;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/110082437/;27.44;1;0;41.0;8.411832675758411;0;5
Piso en Calle de Lagasca, Castellana, Madrid;Castellana;1450;45;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/110149959/;32.22;0;0;45.0;7.27931883541462;0;3
Piso en Calle Velázquez, Castellana, Madrid;Castellana;3500;117;3;2;3;1;0;0;0;0;1;https://www.idealista.com/inmueble/107456225/;29.91;1;0;39.0;8.160518247477505;0;2
