titulo;barrio;precio;metros;habitaciones;banos;planta;ascensor;garaje;terraza;aire;amueblado;reformado;url
Piso en Calle de Cervantes, Huertas-Cortes, Madrid;Cortes;9500;243;4;4;1;1;0;1;1;1;0;https://www.idealista.com/inmueble/108402554/
Piso en Calle de Guzmán el Bueno, Gaztambide, Madrid;Gaztambide;3500;207;3;3;6;1;1;1;1;1;0;https://www.idealista.com/inmueble/110181540/
Piso en Calle del Aviador Zorita, Cuatro Caminos, Madrid;Cuatro Caminos;2600;100;3;2;8;1;0;0;1;0;1;https://www.idealista.com/inmueble/110180528/
Piso en Plaza de San Juan de la Cruz, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;1550;55;1;1;9;1;0;0;1;1;1;https://www.idealista.com/inmueble/110201423/
Piso en Malasaña-Universidad, Madrid;Malasaña;3500;141;3;3;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/110106354/
Piso en Calle de O'Donnell, Recoletos, Madrid;Recoletos;6000;333;5;5;3;1;0;1;1;0;0;https://www.idealista.com/inmueble/94292355/
Piso en Plaza General Vara de Rey, 11, Lavapiés-Embajadores, Madrid;Lavapiés;1200;50;2;1;4;1;0;0;1;0;0;https://www.idealista.com/inmueble/28341292/
Ático en Calle de Villanueva, Recoletos, Madrid;Recoletos;15000;235;3;4;6;1;1;1;1;1;0;https://www.idealista.com/inmueble/99807128/
Piso en Calle del Doctor Zamenhof, Salvador, Madrid;Otros Madrid;2800;174;2;2;3;1;1;1;1;0;1;https://www.idealista.com/inmueble/109701966/
Piso en Palacio, Madrid;Palacio;1900;45;1;1;9;1;1;1;1;1;0;https://www.idealista.com/inmueble/110023857/
Piso en Paseo de la Esperanza, 22, Acacias, Madrid;Acacias;1300;50;1;1;7;1;1;1;1;0;1;https://www.idealista.com/inmueble/108532844/
Piso en Malasaña-Universidad, Madrid;Malasaña;1550;85;1;1;4;1;0;0;1;0;1;https://www.idealista.com/inmueble/110138785/
Piso en Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;4200;170;5;3;4;1;1;1;1;0;1;https://www.idealista.com/inmueble/110142761/
Piso en Paseo De La Esperanza, 22, Acacias, Madrid;Acacias;1500;81;2;2;3;1;1;1;1;0;1;https://www.idealista.com/inmueble/94296749/
Piso en Calle de Cristóbal Bordiú, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;3300;90;3;2;4;1;1;0;0;0;1;https://www.idealista.com/inmueble/110179611/
Piso en Carnero, 4, Lavapiés-Embajadores, Madrid;Lavapiés;1150;30;1;1;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/97541471/
Ático en Luna, 9, Malasaña-Universidad, Madrid;Malasaña;1150;23;0;1;5;1;0;1;1;1;0;https://www.idealista.com/inmueble/96583925/
Piso en Recoletos, Madrid;Recoletos;3600;144;3;2;5;1;0;1;1;0;0;https://www.idealista.com/inmueble/110142907/
Piso en Calle del Reloj, 16, Palacio, Madrid;Palacio;1500;45;1;1;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/108493820/
Ático en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;1800;47;0;1;3;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722741/
Ático en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;2000;63;1;1;3;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722733/
Piso en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;2300;99;2;2;2;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722704/
Ático en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;2000;64;1;1;3;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722705/
Piso en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;1800;52;1;1;0;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722640/
Piso en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;2250;99;2;2;1;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722643/
Piso en Vista Alegre, Madrid;Otros Madrid;1250;60;2;2;2;1;1;0;1;1;0;https://www.idealista.com/inmueble/109918623/
Piso en Avenida Maria Mercedes De Borbon, 278, Valdebebas - Valdefuentes, Madrid;Valdebebas;1485;50;1;1;5;1;1;1;1;0;1;https://www.idealista.com/inmueble/109322617/
Estudio en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;1700;55;0;1;2;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722574/
Piso en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;2300;84;2;2;2;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722573/
Estudio en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;1650;55;0;1;1;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722572/
Piso en Calle Pérez Ayuso, 5, Ciudad Jardín, Madrid;Ciudad Jardín;1800;55;1;1;0;1;1;1;0;1;1;https://www.idealista.com/inmueble/109722571/
Piso en Calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;1500;58;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/110201479/
Piso en Calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;1500;58;1;1;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/110201479/
Piso en Gran Vía, Palacio, Madrid;Palacio;5000;130;2;2;9;1;0;0;1;1;0;https://www.idealista.com/inmueble/109997350/
Piso en Calle de Raimundo Fernández Villaverde, Cuatro Caminos, Madrid;Cuatro Caminos;3975;130;3;2;6;1;0;0;1;1;0;https://www.idealista.com/inmueble/107873319/
Piso en Calle de Menorca, Ibiza, Madrid;Ibiza;3200;113;2;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/107991304/
Piso en Calle de San Bernardo, Malasaña-Universidad, Madrid;Malasaña;3400;85;2;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/100968227/
Piso en Calle de Génova, Almagro, Madrid;Almagro;3200;92;1;1;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/98278908/
Piso en Calle de Agustina de Aragón, 10, Lista, Madrid;Lista;1295;45;1;1;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/108147906/
Piso en Calle de José Abascal, Almagro, Madrid;Almagro;3800;163;3;3;5;1;1;1;1;0;0;https://www.idealista.com/inmueble/98275869/
Piso en Calle de Fernán González, 20, Goya, Madrid;Goya;3850;125;3;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/102869852/
Piso en Cuzco-Castillejos, Madrid;Castillejos;5900;325;5;3;11;1;1;1;1;0;0;https://www.idealista.com/inmueble/109356707/
Piso en Calle de San Isidoro de Sevilla, Acacias, Madrid;Acacias;1300;56;2;2;1;1;0;0;0;0;0;https://www.idealista.com/inmueble/109291692/
Piso en de Iberia, 8, Casco Histórico de Barajas, Madrid;Barajas;1770;77;3;2;3;1;1;1;1;0;1;https://www.idealista.com/inmueble/105509669/
Piso en Calle de Juan de Vera, Delicias, Madrid;Delicias;2100;64;3;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/110180568/
Estudio en Calle de Velarde, Malasaña-Universidad, Madrid;Malasaña;1200;32;0;1;4;1;0;1;1;0;0;https://www.idealista.com/inmueble/106281550/
Piso en Calle de Goya, Goya, Madrid;Goya;4200;113;3;2;4;1;0;0;1;1;1;https://www.idealista.com/inmueble/109265439/
Piso en CL Españoleto, Almagro, Madrid;Almagro;6000;216;3;3;3;1;1;0;1;0;0;https://www.idealista.com/inmueble/110028381/
Dúplex en Nueva España, Madrid;Nueva España;8250;499;7;6;4;1;1;1;1;0;0;https://www.idealista.com/inmueble/109961303/
Piso en Calle de Sagunto, Trafalgar, Madrid;Trafalgar;1195;45;1;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110197252/
Piso en Calle de Génova, Almagro, Madrid;Almagro;3200;82;1;1;5;1;1;1;1;1;1;https://www.idealista.com/inmueble/100124214/
Piso en Calle de Antonio Acuña, Ibiza, Madrid;Ibiza;3000;80;2;2;2;1;0;1;1;1;1;https://www.idealista.com/inmueble/109865169/
Piso en Cuatro Caminos, Madrid;Cuatro Caminos;6500;209;4;5;12;1;1;1;1;1;1;https://www.idealista.com/inmueble/109802130/
Piso en Calle de Téllez, Pacífico, Madrid;Pacífico;2600;120;3;2;5;1;1;1;1;0;0;https://www.idealista.com/inmueble/106748105/
Piso en Calle del Jardín de San Federico, 9, Goya, Madrid;Goya;4680;143;3;2;1;1;0;1;1;1;1;https://www.idealista.com/inmueble/110191991/
Piso en Calle Antonio Prieto, Zofío, Madrid;Otros Madrid;1250;40;2;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/108709994/
Piso en Calle de los Artistas, Cuatro Caminos, Madrid;Cuatro Caminos;3880;81;2;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110194982/
Piso en Calle de Santoña, Zofío, Madrid;Otros Madrid;900;35;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110194981/
Piso en Calle de Castelló, Recoletos, Madrid;Recoletos;4500;83;2;2;3;1;0;0;1;1;1;https://www.idealista.com/inmueble/110169980/
Piso en Calle de Ríos Rosas, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;4500;130;3;2;8;1;0;1;1;1;0;https://www.idealista.com/inmueble/109899980/
Piso en Calle de Cervantes, Huertas-Cortes, Madrid;Cortes;1400;35;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187950/
Piso en Travesía de Santoña, Zofío, Madrid;Otros Madrid;780;27;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110194944/
Piso en Calle de María Teresa, Guindalera, Madrid;Guindalera;1425;40;1;1;-1;1;0;0;1;1;1;https://www.idealista.com/inmueble/110187921/
Piso en Calle de la Montera, Sol, Madrid;Sol;1400;50;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187920/
Piso en Calle de Ramón Luján, Moscardó, Madrid;Otros Madrid;1300;40;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187919/
Estudio en Calle de Amaniel, Malasaña-Universidad, Madrid;Malasaña;1300;40;0;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110187918/
Piso en Calle Guabairo, Vista Alegre, Madrid;Otros Madrid;1200;30;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187917/
Piso en Calle de Ventura de la Vega, Huertas-Cortes, Madrid;Cortes;1200;37;1;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110187916/
Piso en Calle de Don Felipe, Malasaña-Universidad, Madrid;Malasaña;3000;110;2;2;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110165917/
Piso en Calle de Pedro Unanue, Palos de la Frontera, Madrid;Otros Madrid;2050;58;2;1;-1;1;0;0;0;1;0;https://www.idealista.com/inmueble/110186903/
Piso en Calle del General Pintos, Ventilla-Almenara, Madrid;Almenara;1400;67;2;1;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110187902/
Estudio en Calle de Santoña, Zofío, Madrid;Otros Madrid;750;29;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110194895/
Piso en Calle Velázquez, Recoletos, Madrid;Recoletos;7500;185;3;1;7;0;0;0;0;0;0;https://www.idealista.com/inmueble/110147876/
Piso en Calle de García de Paredes, Trafalgar, Madrid;Trafalgar;1200;32;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187805/
Estudio en Calle de Rodrigo Uhagón, Pradolongo, Madrid;Otros Madrid;800;25;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187808/
Estudio en Calle San Clemente, Puerta Bonita, Madrid;Otros Madrid;981;10;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110179789/
Estudio en Calle del Tesoro, Malasaña-Universidad, Madrid;Malasaña;850;26;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187784/
Piso en Calle de Atocha, Sol, Madrid;Sol;2430;58;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187743/
Piso en Calle de López de Hoyos, Colina, Madrid;Otros Madrid;1375;58;2;1;1;0;0;0;0;0;0;https://www.idealista.com/inmueble/109424672/
Piso en Calle de Guadarrama, Puerta del Ángel, Madrid;Puerta del Ángel;1150;35;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/109200480/
Piso en Calle de Santa Isabel, Lavapiés-Embajadores, Madrid;Lavapiés;2400;90;1;1;0;0;0;0;0;0;0;https://www.idealista.com/inmueble/108583457/
Piso en Calle de Fernández de los Ríos, Arapiles, Madrid;Arapiles;1100;44;2;1;4;0;0;0;0;0;0;https://www.idealista.com/inmueble/110100415/
Piso en Calle de Rosario Pino, Cuzco-Castillejos, Madrid;Castillejos;1550;70;2;1;7;0;0;0;0;0;0;https://www.idealista.com/inmueble/110203088/
Estudio en Calle Manola y Rosario, Villaverde Alto, Madrid;Villaverde;750;25;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110194969/
Piso en Calle de Irún, 15, Argüelles, Madrid;Argüelles;2200;60;1;1;2;0;0;0;0;0;0;https://www.idealista.com/inmueble/101974957/
Piso en Plaza Argüelles, Argüelles, Madrid;Argüelles;1600;59;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110194940/
Piso en Calle de los Tres Peces, Lavapiés-Embajadores, Madrid;Lavapiés;1300;65;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187946/
Piso en Calle del Caballero de Gracia, Sol, Madrid;Sol;4000;138;2;1;3;0;0;0;0;0;0;https://www.idealista.com/inmueble/106157923/
Piso en Calle de la Virgen de la Oliva, Simancas, Madrid;Otros Madrid;1200;89;2;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187913/
Estudio en Calle de Rodrigo Uhagón, Pradolongo, Madrid;Otros Madrid;825;25;0;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187760/
Piso en Calle de San Dimas, Malasaña-Universidad, Madrid;Malasaña;990;33;1;1;0;0;0;0;0;0;0;https://www.idealista.com/inmueble/110135755/
Piso en Plaza Puerto Rubio, San Diego, Madrid;Otros Madrid;995;35;1;1;-1;0;0;0;0;0;0;https://www.idealista.com/inmueble/110187737/
Piso en Calle de Santa Elena, Ventas, Madrid;Ventas;1250;49;1;1;3;1;0;0;0;0;0;https://www.idealista.com/inmueble/110014382/
Piso en Av Pio XII, Castilla, Madrid;Castilla;4300;251;5;3;2;1;1;1;1;0;1;https://www.idealista.com/inmueble/110159297/
Piso en Calle del General Díaz Porlier, Goya, Madrid;Goya;3945;122;3;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/106131283/
Piso en Calle Nuestra Señora de Guadalupe, Guindalera, Madrid;Guindalera;2000;96;2;2;1;1;1;1;1;1;1;https://www.idealista.com/inmueble/96578223/
Piso en Calle de Carabelos, San Fermín, Madrid;Otros Madrid;1400;64;3;1;7;1;0;1;0;1;1;https://www.idealista.com/inmueble/110009184/
Piso en Calle de Félix Boix, Nueva España, Madrid;Nueva España;3590;131;3;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/107723043/
Piso en Calle de Goya, 71, Goya, Madrid;Goya;1500;73;3;1;1;1;0;0;0;0;0;https://www.idealista.com/inmueble/110101927/
Piso en Castellana, Madrid;Castellana;2900;118;1;1;5;1;1;0;1;1;0;https://www.idealista.com/inmueble/110033906/
Piso en Calle de Eraso, Guindalera, Madrid;Guindalera;1700;72;2;1;1;1;0;1;1;1;1;https://www.idealista.com/inmueble/110124802/
Piso en Calle de Hortaleza, Chueca-Justicia, Madrid;Justicia;1400;55;2;1;0;1;0;0;0;1;1;https://www.idealista.com/inmueble/110179682/
Piso en Calle del Príncipe de Vergara, Lista, Madrid;Lista;2285;60;2;2;6;1;0;0;1;1;0;https://www.idealista.com/inmueble/97082632/
Piso en Calle de Ríos Rosas, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;2830;63;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/107785585/
Piso en Calle de Claudio Coello, Recoletos, Madrid;Recoletos;2790;75;1;5;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/101677583/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4075;137;4;4;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/100581580/
Piso en Calle del Cardenal Cisneros, Trafalgar, Madrid;Trafalgar;2395;56;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/102584550/
Piso en Calle de Claudio Coello, Castellana, Madrid;Castellana;2825;110;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/99922530/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;3715;135;4;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/104568523/
Piso en Calle de Alcalá, Recoletos, Madrid;Recoletos;12000;238;3;4;3;1;0;1;1;1;0;https://www.idealista.com/inmueble/106893486/
Piso en Calle de Alonso Cano, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;2800;86;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/104527489/
Piso en Calle de Hermosilla, Goya, Madrid;Goya;3620;105;2;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/103301484/
Piso en Calle Alcalá, Fuente del Berro, Madrid;Fuente del Berro;2400;10;2;2;-1;1;0;0;1;1;0;https://www.idealista.com/inmueble/109185455/
Piso en Calle de Vallehermoso, Vallehermoso, Madrid;Vallehermoso;1235;40;1;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/105839439/
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3535;125;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/101722440/
Piso en Calle de Fernando el Santo, Almagro, Madrid;Almagro;2875;91;2;2;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/97502443/
Piso en Calle de Quintana, Argüelles, Madrid;Argüelles;8000;307;4;4;4;1;1;1;1;0;0;https://www.idealista.com/inmueble/109641422/
Piso en Calle de Padilla, Lista, Madrid;Lista;2885;70;2;1;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/98516416/
Piso en Calle Velázquez, Castellana, Madrid;Castellana;3880;150;3;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/95969404/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4070;137;4;4;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/100523409/
Piso en Calle de Fuencarral, Trafalgar, Madrid;Trafalgar;3310;90;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/101045397/
Piso en Calle de Santa Engracia, Almagro, Madrid;Almagro;3120;123;3;2;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/97686397/
Piso en Calle Velázquez, Castellana, Madrid;Castellana;3880;150;3;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/95969404/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4070;137;4;4;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/100523409/
Piso en Calle de Fuencarral, Trafalgar, Madrid;Trafalgar;3310;90;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/101045397/
Piso en Calle de Santa Engracia, Almagro, Madrid;Almagro;3120;123;3;2;7;1;0;1;1;1;0;https://www.idealista.com/inmueble/97686397/
Piso en Calle de Edgar Neville, Cuatro Caminos, Madrid;Cuatro Caminos;2195;74;1;1;3;1;0;0;0;1;0;https://www.idealista.com/inmueble/97362390/
Piso en Calle de Cochabamba, Bernabéu-Hispanoamérica, Madrid;Hispanoamérica;1645;67;1;1;1;1;0;1;1;1;0;https://www.idealista.com/inmueble/109587387/
Dúplex en Aravaca, Madrid;Aravaca;1550;58;1;2;1;1;0;0;1;0;1;https://www.idealista.com/inmueble/109033367/
Dúplex en Calle de Santa Feliciana, Trafalgar, Madrid;Trafalgar;4500;120;3;2;7;1;0;0;1;1;0;https://www.idealista.com/inmueble/105081352/
Piso en Calle de Don Ramón de la Cruz, Recoletos, Madrid;Recoletos;4325;165;3;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/101993328/
Piso en Calle de los Madrazo, Huertas-Cortes, Madrid;Cortes;3620;115;3;3;3;1;0;0;0;1;0;https://www.idealista.com/inmueble/105154321/
Piso en Calle de Don Ramón de la Cruz, Goya, Madrid;Goya;3455;97;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/107714312/
Piso en Calle de Bravo Murillo, Arapiles, Madrid;Arapiles;3970;150;3;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/94874293/
Piso en Calle de García de Paredes, Almagro, Madrid;Almagro;3875;165;4;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/99708274/
Piso en Calle de Gil de Santivañes, Recoletos, Madrid;Recoletos;3800;105;2;2;1;1;0;0;1;1;1;https://www.idealista.com/inmueble/100968226/
Piso en Calle de Eguilaz, Trafalgar, Madrid;Trafalgar;3590;150;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/98372190/
Piso en Calle del General Pardiñas, Lista, Madrid;Lista;3155;77;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/108036184/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4175;134;4;4;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/100598186/
Piso en Calle de juan ramón jiménez, 8, Bernabéu-Hispanoamérica, Madrid;Hispanoamérica;2633;72;1;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/33883181/
Piso en Calle de Núñez de Balboa, Castellana, Madrid;Castellana;1415;41;1;1;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/109428169/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;3965;139;3;4;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/100459157/
Piso en Calle de Don Ramón de la Cruz, Lista, Madrid;Lista;3275;140;2;2;4;1;0;0;1;1;0;https://www.idealista.com/inmueble/95083155/
Piso en Calle de Ayala, Recoletos, Madrid;Recoletos;3565;133;2;2;2;1;0;1;1;1;0;https://www.idealista.com/inmueble/98651152/
Piso en Avenida de Concha Espina, El Viso, Madrid;El Viso;4070;171;3;2;7;1;0;0;1;1;0;https://www.idealista.com/inmueble/103575144/
Piso en Calle de Rafael Calvo, Almagro, Madrid;Almagro;3635;178;3;3;4;1;0;1;1;1;0;https://www.idealista.com/inmueble/96400141/
Piso en Calle de Claudio Coello, Recoletos, Madrid;Recoletos;3800;98;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/99855138/
Piso en Calle de Juan Bravo, Lista, Madrid;Lista;3200;123;4;3;1;1;0;0;1;1;0;https://www.idealista.com/inmueble/110082130/
Dúplex en Calle de José Marañón, Trafalgar, Madrid;Trafalgar;4300;125;3;2;6;1;0;1;1;1;0;https://www.idealista.com/inmueble/97290097/
Piso en Calle de Fuencarral, Malasaña-Universidad, Madrid;Malasaña;3300;208;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/110085086/
Piso en Calle de Alcántara, Lista, Madrid;Lista;3895;123;3;2;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/99244069/
Piso en Calle de Castelló, Castellana, Madrid;Castellana;3510;110;2;2;5;1;0;0;1;1;0;https://www.idealista.com/inmueble/97742069/
Piso en Calle de Emilio Mario, Ciudad Jardín, Madrid;Ciudad Jardín;2475;71;2;1;0;1;0;0;1;1;0;https://www.idealista.com/inmueble/107168060/
Dúplex en Plaza de la República Argentina, El Viso, Madrid;El Viso;3585;126;2;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/102090058/
Piso en Calle de Ponzano, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;1700;68;2;1;3;1;0;0;1;1;0;https://www.idealista.com/inmueble/110034049/
Piso en Calle de Modesto Lafuente, Madrid, Nuevos Ministerios-Ríos Rosas, Madrid;Ríos Rosas;4195;152;3;2;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/84032008/
Piso en Calle de Luchana, Trafalgar, Madrid;Trafalgar;4090;134;4;4;2;1;0;0;1;1;0;https://www.idealista.com/inmueble/100598006/
